CATALOGUENUMBER	SPECIESSUMMARY
10352	Myrm_rugi
10467	Myrm_rugi
10485	Myrm_rugi
10591	Myrm_rugi
10626	Myrm_rugi
10650	Myrm_rugi
10665	Myrm_rugi
10745	Myrm_rugi
10904	Myrm_rugi
11008	Myrm_rugi
11094	Myrm_rugi
11202	Myrm_rugi
11241	Myrm_rugi
11344	Myrm_rugi
11587	Myrm_rugi
11684	Myrm_rugi
12001	Myrm_rugi
12050	Myrm_rugi
12057	Myrm_rugi
12078	Myrm_rugi
12129	Myrm_rugi
12197	Myrm_rugi
12324	Myrm_rugi
12409	Myrm_rugi
12415	Myrm_rugi
12462	Myrm_rugi
12479	Myrm_rugi
12506	Myrm_rugi
12634	Myrm_rugi
12666	Myrm_rugi
12667	Myrm_rugi
12674	Myrm_rugi
12690	Myrm_rugi
12691	Myrm_rugi
12726	Myrm_rugi
12758	Myrm_rugi
12850	Myrm_rugi
12984	Myrm_rugi
13085	Myrm_rugi
13114	Myrm_rugi
13133	Myrm_rugi
13254	Myrm_rugi
13300	Myrm_rugi
13541	Myrm_rugi
13543	Myrm_rugi
13595	Myrm_rugi
13614	Myrm_rugi
13663	Myrm_rugi
13687	Myrm_rugi
13703	Myrm_rugi
13711	Myrm_rugi
13719	Myrm_rugi
13734	Myrm_rugi
13749	Myrm_rugi
13758	Myrm_rugi
13765	Myrm_rugi
13766	Myrm_rugi
13767	Myrm_rugi
13785	Myrm_rugi
13787	Myrm_rugi
13791	Myrm_rugi
13793	Myrm_rugi
13804	Myrm_rugi
13809	Myrm_rugi
13825	Myrm_rugi
13836	Myrm_rugi
13861	Myrm_rugi
13865	Myrm_rugi
13884	Myrm_rugi
13911	Myrm_rugi
13958	Myrm_rugi
13970	Myrm_rugi
13975	Myrm_rugi
13979	Myrm_rugi
13984	Myrm_rugi
13997	Myrm_rugi
14369	Myrm_rugi
14509	Myrm_rugi
14596	Myrm_rugi
14719	Myrm_rugi
14794	Myrm_rugi
15084	Myrm_rugi
15153	Myrm_rugi
15287	Myrm_rugi
15431	Myrm_rugi
15588	Myrm_rugi
15601	Myrm_rugi
15666	Myrm_rugi
15740	Myrm_rugi
15764	Myrm_rugi
16156	Myrm_rugi
16309	Myrm_rugi
16376	Myrm_rugi
16500	Myrm_rugi
16521	Myrm_rugi
16628	Myrm_rugi
16637	Myrm_rugi
16787	Myrm_rugi
16803	Myrm_rugi
16891	Myrm_rugi
16906	Myrm_rugi
16927	Myrm_rugi
16966	Myrm_rugi
17009	Myrm_rugi
17015	Myrm_rugi
17033	Myrm_rugi
17136	Myrm_rugi
17158	Myrm_rugi
17189	Myrm_rugi
17224	Myrm_rugi
17226	Myrm_rugi
17227	Myrm_rugi
17306	Myrm_rugi
17331	Myrm_rugi
17352	Myrm_rugi
17365	Myrm_rugi
17421	Myrm_rugi
17423	Myrm_rugi
17447	Myrm_rugi
17465	Myrm_rugi
17487	Myrm_rugi
17490	Myrm_rugi
17658	Myrm_rugi
17708	Myrm_rugi
17790	Myrm_rugi
17844	Myrm_rugi
17998	Myrm_rugi
18003	Myrm_rugi
18012	Myrm_rugi
18036	Myrm_rugi
18076	Myrm_rugi
18092	Myrm_rugi
18105	Myrm_rugi
18167	Myrm_rugi
18173	Myrm_rugi
18189	Myrm_rugi
18434	Myrm_rugi
18471	Myrm_rugi
18493	Myrm_rugi
18553	Myrm_rugi
18578	Myrm_rugi
18620	Myrm_rugi
18687	Myrm_rugi
18744	Myrm_rugi
18750	Myrm_rugi
18824	Myrm_rugi
18836	Myrm_rugi
18929	Myrm_rugi
18998	Myrm_rugi
19675	Myrm_rugi
19693	Myrm_rugi
19770	Myrm_rugi
19963	Myrm_rugi
19992	Myrm_rugi
20086	Myrm_rugi
20147	Myrm_rugi
20174	Myrm_rugi
20189	Myrm_rugi
20327	Myrm_rugi
9990001	Myrm_rugi
9990013	Myrm_rugi
9990033	Myrm_rugi
9990035	Myrm_rugi
9990040	Myrm_rugi
9990043	Myrm_rugi
9990061	Myrm_rugi
9990077	Myrm_rugi
9990080	Myrm_rugi
9990092	Myrm_rugi
9990097	Myrm_rugi
9990105	Myrm_rugi
9990114	Myrm_rugi
9990119	Myrm_rugi
9990145	Myrm_rugi
9990147	Myrm_rugi
9990157	Myrm_rugi
9990158	Myrm_rugi
9990173	Myrm_rugi
9990192	Myrm_rugi
9990194	Myrm_rugi
9990198	Myrm_rugi
9990203	Myrm_rugi
9990206	Myrm_rugi
9990210	Myrm_rugi
9990213	Myrm_rugi
9990222	Myrm_rugi
9990227	Myrm_rugi
9990232	Myrm_rugi
9990241	Myrm_rugi
9990268	Myrm_rugi
9990281	Myrm_rugi
9990293	Myrm_rugi
9990299	Myrm_rugi
9990302	Myrm_rugi
9990306	Myrm_rugi
9990308	Myrm_rugi
9990318	Myrm_rugi
9990325	Myrm_rugi
9990342	Myrm_rugi
9990349	Myrm_rugi
9990353	Myrm_rugi
9990357	Myrm_rugi
9990365	Myrm_rugi
9990370	Myrm_rugi
9990387	Myrm_rugi
9990514	Myrm_rugi
9990543	Myrm_rugi
9990545	Myrm_rugi
9990565	Myrm_rugi
9990591	Myrm_rugi
9990605	Myrm_rugi
9990613	Myrm_rugi
9990616	Myrm_rugi
9990717	Myrm_rugi
9990734	Myrm_rugi
9990748	Myrm_rugi
9990770	Myrm_rugi
9990784	Myrm_rugi
9990787	Myrm_rugi
9990792	Myrm_rugi
9990794	Myrm_rugi
9990878	Myrm_rugi
9990898	Myrm_rugi
9990902	Myrm_rugi
9990907	Myrm_rugi
9990940	Myrm_rugi
9990952	Myrm_rugi
9990957	Myrm_rugi
9990963	Myrm_rugi
9990968	Myrm_rugi
9991082	Myrm_rugi
9991085	Myrm_rugi
9991103	Myrm_rugi
9991104	Myrm_rugi
9991117	Myrm_rugi
9991142	Myrm_rugi
9991148	Myrm_rugi
9991173	Myrm_rugi
9991182	Myrm_rugi
9991192	Myrm_rugi
9991275	Myrm_rugi
9991296	Myrm_rugi
9991302	Myrm_rugi
9991315	Myrm_rugi
9991350	Myrm_rugi
9991443	Myrm_rugi
9991449	Myrm_rugi
9991464	Myrm_rugi
9991476	Myrm_rugi
9991502	Myrm_rugi
9991524	Myrm_rugi
9991537	Myrm_rugi
9991550	Myrm_rugi
9991552	Myrm_rugi
9991556	Myrm_rugi
9991564	Myrm_rugi
9991580	Myrm_rugi
9991583	Myrm_rugi
9991661	Myrm_rugi
9991685	Myrm_rugi
9991688	Myrm_rugi
9991720	Myrm_rugi
9991727	Myrm_rugi
9991728	Myrm_rugi
9991733	Myrm_rugi
9991824	Myrm_rugi
9991847	Myrm_rugi
9991850	Myrm_rugi
9991858	Myrm_rugi
9991945	Myrm_rugi
9991946	Myrm_rugi
9992115	Myrm_rugi
9992127	Myrm_rugi
9992145	Myrm_rugi
9992306	Myrm_rugi
9992310	Myrm_rugi
9992348	Myrm_rugi
9992534	Myrm_rugi
9992722	Myrm_rugi
9992727	Myrm_rugi
9992884	Myrm_rugi
9992890	Myrm_rugi
9992912	Myrm_rugi
9993279	Myrm_rugi
10310B	Myrm_rugi
10660B	Myrm_rugi
12194B	Myrm_rugi
13010X	Myrm_rugi
13154B	Myrm_rugi
13217B	Myrm_rugi
13380B	Myrm_rugi
14358B	Myrm_rugi
15601m	Myrm_rugi
15755C	Myrm_rugi
15896B	Myrm_rugi
16431B	Myrm_rugi
16481E	Myrm_rugi
16623B	Myrm_rugi
16885C	Myrm_rugi
17231B	Myrm_rugi
17342B	Myrm_rugi
18867B	Myrm_rugi
19908C	Myrm_rugi
20083B	Myrm_rugi
20218C	Myrm_rugi
2210B	Myrm_rugi
2596C	Myrm_rugi
3826C	Myrm_rugi
7603B	Myrm_rugi
8447B	Myrm_rugi
8695B	Myrm_rugi
8950B	Myrm_rugi
8981B	Myrm_rugi
9615B	Myrm_rugi
9990212B	Myrm_rugi
9993088	Myrm_rugu
43	Myrm_sabu
136	Myrm_sabu
320	Myrm_sabu
573	Myrm_sabu
577	Myrm_sabu
614	Myrm_sabu
1509	Myrm_sabu
1819	Myrm_sabu
1967	Myrm_sabu
2362	Myrm_sabu
2437	Myrm_sabu
3031	Myrm_sabu
3343	Myrm_sabu
3373	Myrm_sabu
4176	Myrm_sabu
4243	Myrm_sabu
4918	Myrm_sabu
5518	Myrm_sabu
5585	Myrm_sabu
5659	Myrm_sabu
5715	Myrm_sabu
5727	Myrm_sabu
5744	Myrm_sabu
5759	Myrm_sabu
5763	Myrm_sabu
5785	Myrm_sabu
5788	Myrm_sabu
5811	Myrm_sabu
5880	Myrm_sabu
5925	Myrm_sabu
5927	Myrm_sabu
5932	Myrm_sabu
5936	Myrm_sabu
6610	Myrm_sabu
6897	Myrm_sabu
7289	Myrm_sabu
7822	Myrm_sabu
8025	Myrm_sabu
8283	Myrm_sabu
8527	Myrm_sabu
9337	Myrm_sabu
9763	Myrm_sabu
9881	Myrm_sabu
10021	Myrm_sabu
10073	Myrm_sabu
10113	Myrm_sabu
10142	Myrm_sabu
10171	Myrm_sabu
10310	Myrm_sabu
10373	Myrm_sabu
11504	Myrm_sabu
11682	Myrm_sabu
12088	Myrm_sabu
12101	Myrm_sabu
12114	Myrm_sabu
12116	Myrm_sabu
12249	Myrm_sabu
12284	Myrm_sabu
12305	Myrm_sabu
12328	Myrm_sabu
12340	Myrm_sabu
12363	Myrm_sabu
12364	Myrm_sabu
12371	Myrm_sabu
12376	Myrm_sabu
12453	Myrm_sabu
12495	Myrm_sabu
13736	Myrm_sabu
13823	Myrm_sabu
14447	Myrm_sabu
14669	Myrm_sabu
15006	Myrm_sabu
15977	Myrm_sabu
16041	Myrm_sabu
16157	Myrm_sabu
16487	Myrm_sabu
16717	Myrm_sabu
17208	Myrm_sabu
17223	Myrm_sabu
17252	Myrm_sabu
17389	Myrm_sabu
17428	Myrm_sabu
17462	Myrm_sabu
17644	Myrm_sabu
17698	Myrm_sabu
17715	Myrm_sabu
17719	Myrm_sabu
18364	Myrm_sabu
18761	Myrm_sabu
18863	Myrm_sabu
18872	Myrm_sabu
18923	Myrm_sabu
18989	Myrm_sabu
19596	Myrm_sabu
19852	Myrm_sabu
19927	Myrm_sabu
19988	Myrm_sabu
20010	Myrm_sabu
20120	Myrm_sabu
20746	Myrm_sabu
9990037	Myrm_sabu
9990049	Myrm_sabu
9990107	Myrm_sabu
9990108	Myrm_sabu
9990109	Myrm_sabu
9990142	Myrm_sabu
9990156	Myrm_sabu
9990202	Myrm_sabu
9990207	Myrm_sabu
9990229	Myrm_sabu
9990230	Myrm_sabu
9990289	Myrm_sabu
9990364	Myrm_sabu
9990385	Myrm_sabu
9990400	Myrm_sabu
9990526	Myrm_sabu
9990610	Myrm_sabu
9990618	Myrm_sabu
9990697	Myrm_sabu
9990744	Myrm_sabu
9990776	Myrm_sabu
9990872	Myrm_sabu
9990874	Myrm_sabu
9990883	Myrm_sabu
9991002	Myrm_sabu
9991064	Myrm_sabu
9991198	Myrm_sabu
9991276	Myrm_sabu
9991319	Myrm_sabu
9991381	Myrm_sabu
9991859	Myrm_sabu
9991940	Myrm_sabu
9992693	Myrm_sabu
9993083	Myrm_sabu
9993115	Myrm_sabu
9993266	Myrm_sabu
9993271	Myrm_sabu
9993278	Myrm_sabu
9993304	Myrm_sabu
10247BX	Myrm_sabu
10387C	Myrm_sabu
10527B	Myrm_sabu
12455B	Myrm_sabu
13823m	Myrm_sabu
13961B	Myrm_sabu
14410B	Myrm_sabu
15755D	Myrm_sabu
16481F	Myrm_sabu
19882B	Myrm_sabu
19961B	Myrm_sabu
2351B	Myrm_sabu
3118C	Myrm_sabu
5677B	Myrm_sabu
6400B	Myrm_sabu
6590C	Myrm_sabu
6881C	Myrm_sabu
6883B	Myrm_sabu
7681B	Myrm_sabu
8096D	Myrm_sabu
8558B	Myrm_sabu
9663C	Myrm_sabu
819	Myrm_scab
1867	Myrm_scab
2081	Myrm_scab
2943	Myrm_scab
5386	Myrm_scab
5976	Myrm_scab
6094	Myrm_scab
7146	Myrm_scab
8520	Myrm_scab
9460	Myrm_scab
10361	Myrm_scab
10503	Myrm_scab
10941	Myrm_scab
11158	Myrm_scab
12242	Myrm_scab
12499	Myrm_scab
13010	Myrm_scab
13200	Myrm_scab
14163	Myrm_scab
14417	Myrm_scab
14590	Myrm_scab
16169	Myrm_scab
16335	Myrm_scab
16513	Myrm_scab
16563	Myrm_scab
17008	Myrm_scab
17135	Myrm_scab
17153	Myrm_scab
17728	Myrm_scab
9990002	Myrm_scab
9990021	Myrm_scab
9990036	Myrm_scab
9990068	Myrm_scab
9990070	Myrm_scab
9990087	Myrm_scab
9990090	Myrm_scab
9990110	Myrm_scab
9990111	Myrm_scab
9990139	Myrm_scab
9990143	Myrm_scab
9990161	Myrm_scab
9990163	Myrm_scab
9990169	Myrm_scab
9990174	Myrm_scab
9990195	Myrm_scab
9990237	Myrm_scab
9990238	Myrm_scab
9990244	Myrm_scab
9990304	Myrm_scab
9990328	Myrm_scab
9990339	Myrm_scab
9990356	Myrm_scab
9990378	Myrm_scab
9990380	Myrm_scab
9990569	Myrm_scab
9990575	Myrm_scab
9990577	Myrm_scab
9990601	Myrm_scab
9990604	Myrm_scab
9990622	Myrm_scab
9990683	Myrm_scab
9990688	Myrm_scab
9990726	Myrm_scab
9990733	Myrm_scab
9990772	Myrm_scab
9990778	Myrm_scab
9990811	Myrm_scab
9990905	Myrm_scab
9990933	Myrm_scab
9990997	Myrm_scab
9991000	Myrm_scab
9991066	Myrm_scab
9991139	Myrm_scab
9991193	Myrm_scab
9991197	Myrm_scab
9991258	Myrm_scab
9991298	Myrm_scab
9991305	Myrm_scab
9991326	Myrm_scab
9991333	Myrm_scab
9991355	Myrm_scab
9991376	Myrm_scab
9991379	Myrm_scab
9991447	Myrm_scab
9991473	Myrm_scab
9991520	Myrm_scab
9991532	Myrm_scab
9991534	Myrm_scab
9991539	Myrm_scab
9991544	Myrm_scab
9991567	Myrm_scab
9991570	Myrm_scab
9991573	Myrm_scab
9991581	Myrm_scab
9991582	Myrm_scab
9991632	Myrm_scab
9991651	Myrm_scab
9991906	Myrm_scab
9991953	Myrm_scab
9992148	Myrm_scab
9992516	Myrm_scab
9992531	Myrm_scab
9992538	Myrm_scab
9992542	Myrm_scab
9992694	Myrm_scab
9992717	Myrm_scab
9992897	Myrm_scab
9992903	Myrm_scab
9993094	Myrm_scab
9993273	Myrm_scab
17008m	Myrm_scab
18189X	Myrm_scab
18515B	Myrm_scab
1964B	Myrm_scab
2401B	Myrm_scab
5794B	Myrm_scab
9990987B	Myrm_scab
5633	Myrm_sche
5795	Myrm_sche
5849	Myrm_sche
6888	Myrm_sche
12026	Myrm_sche
12532	Myrm_sche
17196	Myrm_sche
9990252	Myrm_sche
9990303	Myrm_sche
9991572	Myrm_sche
9992910	Myrm_sche
9992914	Myrm_sche
10784C	Myrm_sche
16551X	Myrm_sche
20323D	Myrm_sche
2034B	Myrm_sche
7226B	Myrm_sche
78	Myrm_spec
706	Myrm_spec
3273	Myrm_spec
3794	Myrm_spec
6153	Myrm_spec
7286	Myrm_spec
7949	Myrm_spec
8572	Myrm_spec
9437	Myrm_spec
9556	Myrm_spec
10228	Myrm_spec
11974	Myrm_spec
12390	Myrm_spec
14384	Myrm_spec
14910	Myrm_spec
15454	Myrm_spec
15970	Myrm_spec
16551	Myrm_spec
16690	Myrm_spec
17926	Myrm_spec
18375	Myrm_spec
20203	Myrm_spec
20332	Myrm_spec
9990758	Myrm_spec
9991289	Myrm_spec
9991367	Myrm_spec
9991442	Myrm_spec
9991702	Myrm_spec
9991714	Myrm_spec
9992720	Myrm_spec
10247B	Myrm_spec
11770D	Myrm_spec
12023B	Myrm_spec
12480B	Myrm_spec
12708B	Myrm_spec
14285C	Myrm_spec
14550B	Myrm_spec
16514B	Myrm_spec
16566B	Myrm_spec
18209B	Myrm_spec
18875C	Myrm_spec
18887B	Myrm_spec
18973C	Myrm_spec
20323C	Myrm_spec
4485C	Myrm_spec
5372B	Myrm_spec
5471B	Myrm_spec
5756B	Myrm_spec
676B	Myrm_spec
6864B	Myrm_spec
7233B	Myrm_spec
7643E	Myrm_spec
7796B	Myrm_spec
8084D	Myrm_spec
9174B	Myrm_spec
9638B	Myrm_spec
9905B	Myrm_spec
9991714m	Myrm_spec
9991729	Myrm_sulc
9993100	Myrm_sulc
9990067	Myrm_vand
9991641	Myrm_vand
9993288	Myrm_vand
3505	Myrme_gram
5969	Myrme_gram
5984	Myrme_gram
6056	Myrme_gram
7299	Myrme_gram
10841	Myrme_gram
14121	Myrme_gram
16105	Myrme_gram
16283	Myrme_gram
17085	Myrme_gram
17117	Myrme_gram
17300	Myrme_gram
20117	Myrme_gram
9991933	Myrme_gram
9993101	Myrme_gram
11463B	Myrme_gram
13098B	Myrme_gram
15037G	Myrme_gram
16132D	Myrme_gram
17914B	Myrme_gram
18570C	Myrme_gram
18958C	Myrme_gram
18973F	Myrme_gram
2138B	Myrme_gram
2605B	Myrme_gram
5810B	Myrme_gram
5953B	Myrme_gram
2886	non fourmis
6972	non fourmis
7187	non fourmis
7721	non fourmis
13918	non fourmis
14054	non fourmis
18272	non fourmis
11770B	non fourmis
3219	non identifiable
3642	non identifiable
6276	non identifiable
7968	non identifiable
8687	non identifiable
10072	non identifiable
10541	non identifiable
10981	non identifiable
12257	non identifiable
16095	non identifiable
16600	non identifiable
13951B	non identifiable
17200	Plag
5917B	Plag
5526	Plag_pall
5803	Plag_pall
5804	Plag_pall
5827	Plag_pall
5830	Plag_pall
5845	Plag_pall
5847	Plag_pall
5848	Plag_pall
5861	Plag_pall
5866	Plag_pall
5869	Plag_pall
5885	Plag_pall
5887	Plag_pall
5893	Plag_pall
5899	Plag_pall
5919	Plag_pall
5922	Plag_pall
5931	Plag_pall
5937	Plag_pall
5938	Plag_pall
5939	Plag_pall
5955	Plag_pall
5966	Plag_pall
5971	Plag_pall
5973	Plag_pall
5974	Plag_pall
5983	Plag_pall
5986	Plag_pall
5990	Plag_pall
5995	Plag_pall
5996	Plag_pall
5998	Plag_pall
5999	Plag_pall
6000	Plag_pall
6293	Plag_pall
12248	Plag_pall
14111	Plag_pall
17201	Plag_pall
18609	Plag_pall
6451C	Plag_pall
1500	Poly_rufe
2094	Poly_rufe
8459	Poly_rufe
18025B	Poly_rufe
5798	Pone
5607	Pone_coar
5608	Pone_coar
5894	Pone_coar
5909	Pone_coar
5942	Pone_coar
5953	Pone_coar
5982	Pone_coar
7164	Pone_coar
16400	Pone_coar
17193	Pone_coar
17481	Pone_coar
5972B	Pone_coar
5674	Pone_test
770	Sole
23	Sole_fuga
135	Sole_fuga
258	Sole_fuga
607	Sole_fuga
618	Sole_fuga
651	Sole_fuga
737	Sole_fuga
973	Sole_fuga
1251	Sole_fuga
1315	Sole_fuga
1459	Sole_fuga
1817	Sole_fuga
1956	Sole_fuga
2035	Sole_fuga
3157	Sole_fuga
3721	Sole_fuga
4678	Sole_fuga
5505	Sole_fuga
5516	Sole_fuga
5529	Sole_fuga
5531	Sole_fuga
5550	Sole_fuga
5563	Sole_fuga
5579	Sole_fuga
5593	Sole_fuga
5730	Sole_fuga
5884	Sole_fuga
6324	Sole_fuga
6373	Sole_fuga
6995	Sole_fuga
7263	Sole_fuga
8007	Sole_fuga
8415	Sole_fuga
9174	Sole_fuga
9666	Sole_fuga
9820	Sole_fuga
9906	Sole_fuga
9910	Sole_fuga
10044	Sole_fuga
10136	Sole_fuga
10164	Sole_fuga
10408	Sole_fuga
11184	Sole_fuga
12510	Sole_fuga
14213	Sole_fuga
14648	Sole_fuga
14859	Sole_fuga
15218	Sole_fuga
15230	Sole_fuga
15698	Sole_fuga
15760	Sole_fuga
15831	Sole_fuga
16174	Sole_fuga
16647	Sole_fuga
16716	Sole_fuga
16793	Sole_fuga
16816	Sole_fuga
16972	Sole_fuga
17449	Sole_fuga
17574	Sole_fuga
17681	Sole_fuga
17845	Sole_fuga
17851	Sole_fuga
17874	Sole_fuga
18186	Sole_fuga
18289	Sole_fuga
18306	Sole_fuga
18549	Sole_fuga
18608	Sole_fuga
18613	Sole_fuga
18659	Sole_fuga
18799	Sole_fuga
18903	Sole_fuga
19654	Sole_fuga
19820	Sole_fuga
19870	Sole_fuga
19986	Sole_fuga
20213	Sole_fuga
20300	Sole_fuga
20615	Sole_fuga
9990014	Sole_fuga
9990343	Sole_fuga
9990497	Sole_fuga
9990501	Sole_fuga
9990509	Sole_fuga
9990596	Sole_fuga
9990606	Sole_fuga
9990712	Sole_fuga
9990813	Sole_fuga
9990870	Sole_fuga
9990941	Sole_fuga
9990974	Sole_fuga
9990981	Sole_fuga
9991067	Sole_fuga
9991290	Sole_fuga
9991292	Sole_fuga
9991455	Sole_fuga
9991470	Sole_fuga
9991508	Sole_fuga
9991526	Sole_fuga
9991535	Sole_fuga
9991672	Sole_fuga
9991678	Sole_fuga
9991701	Sole_fuga
9991732	Sole_fuga
9991839	Sole_fuga
9991910	Sole_fuga
9992532	Sole_fuga
9992533	Sole_fuga
9992543	Sole_fuga
9992893	Sole_fuga
9993264	Sole_fuga
12003B	Sole_fuga
12226B	Sole_fuga
12826B	Sole_fuga
15958B	Sole_fuga
16112B	Sole_fuga
17682B	Sole_fuga
17733B	Sole_fuga
18283B	Sole_fuga
18973D	Sole_fuga
1947B	Sole_fuga
19989B	Sole_fuga
3807B	Sole_fuga
4301B	Sole_fuga
4818B	Sole_fuga
5723C	Sole_fuga
5803B	Sole_fuga
5922B	Sole_fuga
5969B	Sole_fuga
5976D	Sole_fuga
6451B	Sole_fuga
6600B	Sole_fuga
6877B	Sole_fuga
7533B	Sole_fuga
9174C	Sole_fuga
9552B	Sole_fuga
9990413B	Sole_fuga
9990505B	Sole_fuga
17425	Sten_debi
13718B	Sten_debi
4157	Tapi
4358	Tapi
5870	Tapi
5879	Tapi
9861	Tapi
17253	Tapi
4057B	Tapi
696	Tapi_erra
1533	Tapi_erra
3399	Tapi_erra
5837	Tapi_erra
5965	Tapi_erra
5985	Tapi_erra
6534	Tapi_erra
7418	Tapi_erra
9154	Tapi_erra
9899	Tapi_erra
11753	Tapi_erra
13283	Tapi_erra
15818	Tapi_erra
17251	Tapi_erra
9990029	Tapi_erra
9990116	Tapi_erra
9990312	Tapi_erra
9990919	Tapi_erra
9991094	Tapi_erra
9991099	Tapi_erra
9991105	Tapi_erra
9991285	Tapi_erra
9991349	Tapi_erra
9991528	Tapi_erra
9992323	Tapi_erra
102	Tapi_erra/nige_gr
278	Tapi_erra/nige_gr
330	Tapi_erra/nige_gr
454	Tapi_erra/nige_gr
499	Tapi_erra/nige_gr
884	Tapi_erra/nige_gr
1005	Tapi_erra/nige_gr
1042	Tapi_erra/nige_gr
1288	Tapi_erra/nige_gr
1300	Tapi_erra/nige_gr
1325	Tapi_erra/nige_gr
1484	Tapi_erra/nige_gr
1657	Tapi_erra/nige_gr
1795	Tapi_erra/nige_gr
1827	Tapi_erra/nige_gr
1835	Tapi_erra/nige_gr
1914	Tapi_erra/nige_gr
1918	Tapi_erra/nige_gr
1936	Tapi_erra/nige_gr
1948	Tapi_erra/nige_gr
1978	Tapi_erra/nige_gr
2434	Tapi_erra/nige_gr
3097	Tapi_erra/nige_gr
3111	Tapi_erra/nige_gr
3164	Tapi_erra/nige_gr
3250	Tapi_erra/nige_gr
3461	Tapi_erra/nige_gr
3470	Tapi_erra/nige_gr
3661	Tapi_erra/nige_gr
3826	Tapi_erra/nige_gr
3911	Tapi_erra/nige_gr
4438	Tapi_erra/nige_gr
4683	Tapi_erra/nige_gr
4740	Tapi_erra/nige_gr
4824	Tapi_erra/nige_gr
4974	Tapi_erra/nige_gr
5070	Tapi_erra/nige_gr
5425	Tapi_erra/nige_gr
5580	Tapi_erra/nige_gr
5582	Tapi_erra/nige_gr
5586	Tapi_erra/nige_gr
5637	Tapi_erra/nige_gr
5655	Tapi_erra/nige_gr
5676	Tapi_erra/nige_gr
5711	Tapi_erra/nige_gr
5716	Tapi_erra/nige_gr
5725	Tapi_erra/nige_gr
5770	Tapi_erra/nige_gr
5781	Tapi_erra/nige_gr
5807	Tapi_erra/nige_gr
5815	Tapi_erra/nige_gr
5829	Tapi_erra/nige_gr
5863	Tapi_erra/nige_gr
5874	Tapi_erra/nige_gr
5886	Tapi_erra/nige_gr
5891	Tapi_erra/nige_gr
5902	Tapi_erra/nige_gr
5907	Tapi_erra/nige_gr
5914	Tapi_erra/nige_gr
5926	Tapi_erra/nige_gr
5935	Tapi_erra/nige_gr
5941	Tapi_erra/nige_gr
5964	Tapi_erra/nige_gr
5967	Tapi_erra/nige_gr
5980	Tapi_erra/nige_gr
5987	Tapi_erra/nige_gr
6325	Tapi_erra/nige_gr
6355	Tapi_erra/nige_gr
6594	Tapi_erra/nige_gr
6907	Tapi_erra/nige_gr
7034	Tapi_erra/nige_gr
7459	Tapi_erra/nige_gr
7778	Tapi_erra/nige_gr
7977	Tapi_erra/nige_gr
8017	Tapi_erra/nige_gr
8473	Tapi_erra/nige_gr
8491	Tapi_erra/nige_gr
8591	Tapi_erra/nige_gr
8957	Tapi_erra/nige_gr
9378	Tapi_erra/nige_gr
9394	Tapi_erra/nige_gr
9663	Tapi_erra/nige_gr
9815	Tapi_erra/nige_gr
9933	Tapi_erra/nige_gr
10016	Tapi_erra/nige_gr
10183	Tapi_erra/nige_gr
10313	Tapi_erra/nige_gr
10333	Tapi_erra/nige_gr
10351	Tapi_erra/nige_gr
10358	Tapi_erra/nige_gr
10543	Tapi_erra/nige_gr
10987	Tapi_erra/nige_gr
11013	Tapi_erra/nige_gr
11040	Tapi_erra/nige_gr
11385	Tapi_erra/nige_gr
11722	Tapi_erra/nige_gr
12061	Tapi_erra/nige_gr
12085	Tapi_erra/nige_gr
12143	Tapi_erra/nige_gr
12221	Tapi_erra/nige_gr
12250	Tapi_erra/nige_gr
12384	Tapi_erra/nige_gr
12400	Tapi_erra/nige_gr
12420	Tapi_erra/nige_gr
12422	Tapi_erra/nige_gr
12432	Tapi_erra/nige_gr
12482	Tapi_erra/nige_gr
12484	Tapi_erra/nige_gr
12566	Tapi_erra/nige_gr
12581	Tapi_erra/nige_gr
12625	Tapi_erra/nige_gr
12628	Tapi_erra/nige_gr
12651	Tapi_erra/nige_gr
12659	Tapi_erra/nige_gr
12742	Tapi_erra/nige_gr
12753	Tapi_erra/nige_gr
12782	Tapi_erra/nige_gr
12837	Tapi_erra/nige_gr
12863	Tapi_erra/nige_gr
12865	Tapi_erra/nige_gr
12883	Tapi_erra/nige_gr
12887	Tapi_erra/nige_gr
12938	Tapi_erra/nige_gr
13203	Tapi_erra/nige_gr
13464	Tapi_erra/nige_gr
13940	Tapi_erra/nige_gr
13947	Tapi_erra/nige_gr
14092	Tapi_erra/nige_gr
14808	Tapi_erra/nige_gr
14922	Tapi_erra/nige_gr
14931	Tapi_erra/nige_gr
14991	Tapi_erra/nige_gr
15406	Tapi_erra/nige_gr
15529	Tapi_erra/nige_gr
15956	Tapi_erra/nige_gr
16015	Tapi_erra/nige_gr
16112	Tapi_erra/nige_gr
16114	Tapi_erra/nige_gr
16188	Tapi_erra/nige_gr
16190	Tapi_erra/nige_gr
16213	Tapi_erra/nige_gr
16254	Tapi_erra/nige_gr
16547	Tapi_erra/nige_gr
16643	Tapi_erra/nige_gr
16895	Tapi_erra/nige_gr
17073	Tapi_erra/nige_gr
17133	Tapi_erra/nige_gr
17259	Tapi_erra/nige_gr
17297	Tapi_erra/nige_gr
17324	Tapi_erra/nige_gr
17348	Tapi_erra/nige_gr
17690	Tapi_erra/nige_gr
17975	Tapi_erra/nige_gr
18014	Tapi_erra/nige_gr
18015	Tapi_erra/nige_gr
18573	Tapi_erra/nige_gr
18652	Tapi_erra/nige_gr
18892	Tapi_erra/nige_gr
